id,author_cn_name,author_en_name,author_org,backups
110971,刘强,,中国人民大学,
110972,严家建,,中国人民大学,
110974,陈杰,,中国人民大学,
110975,周传龙,,中国人民大学,
110976,尚劲,,中国人民大学,
110977,陈界亭,,中国人民大学,
110978,杨子江,,中国人民大学,
110979,吕青,,中国人民大学,
110980,郑步高,,中国人民大学,
110981,周芳,,中国人民大学,
110982,孟宏林,,中国人民大学,
110983,黄剑平,"Huang, Jianping",统计学院,统计学
110984,孔圣艳,"Kong, Shengyan",环境学院,环境科学与工程
110985,杨立新,,中国人民大学,
110986,张妮,,中国人民大学,
110987,郭静,,中国人民大学,
110988,韩宇,,中国人民大学,
110989,楚丽明,,中国人民大学,
110990,叶蓁,,中国人民大学,
110991,李东晋,,中国人民大学,
110992,刘涛,,中国人民大学,
110993,王涛,,中国人民大学,
110994,李恺,,中国人民大学,
110995,李培广,,中国人民大学,
110996,姚永吉,,中国人民大学,
110997,刘宇康,,中国人民大学,
110998,万融,,中国人民大学,
110999,袁波,,中国人民大学,
111000,程冬,,中国人民大学,
111001,黄黎明,,中国人民大学,
111002,杨慧,,中国人民大学,
111003,朱杰,,中国人民大学,
111004,王晓春,,中国人民大学,
111005,宿亮,,中国人民大学,
111006,董巍,,中国人民大学,
111007,吕萍,,中国人民大学,
111008,张剑,,中国人民大学,
111009,刘伟,,中国人民大学,
111010,王晓霞,,中国人民大学,
111011,李浩,,中国人民大学,
111012,王建华,,中国人民大学,
111013,周敏,,中国人民大学,
111014,赵卫,,中国人民大学,
111015,王新清,,中国人民大学,
111016,董华,,中国人民大学,
111017,吕晓刚,,中国人民大学,
111018,刘敬俭,,中国人民大学,
111019,王甫银,"Wang, Fuyin",信息学院,计算机科学与技术
111020,方瑞丽,,中国人民大学,
111021,赵翠萍,,中国人民大学,
111022,张蕾,,中国人民大学,
111023,李泉,,中国人民大学,
111024,李自荣,,中国人民大学,
111025,马滔,,中国人民大学,
111026,李峰,,中国人民大学,
111027,相天东,,中国人民大学,
111028,钟金燕,,中国人民大学,
111029,刘伟,,中国人民大学,
111030,何伟鸿,,中国人民大学,
111031,王立平,,中国人民大学,
111032,田一然,,中国人民大学,
111033,刘伟,,中国人民大学,
111034,陈云凡,,中国人民大学,
111035,徐凯,,中国人民大学,
111036,吴照亮,,中国人民大学,
111037,李宏伟,,中国人民大学,
111038,吴钰,,中国人民大学,
111039,佘欣璐,"She, Xinlu",中国人民大学,
111040,刘博昕,,中国人民大学,
111041,李娟娟,,中国人民大学,
111042,孙健升,,中国人民大学,
111043,高翔,,中国人民大学,
111044,王京飞,,中国人民大学,
111045,代林玲,,中国人民大学,
111046,葛廷霞,,中国人民大学,
111047,陈星,,中国人民大学,
111048,刘一夫,,中国人民大学,
111049,杨海英,,中国人民大学,
111050,徐飞,,中国人民大学,
111051,金添,,中国人民大学,
111052,张敏,"Zhang, Min",中国人民大学,
111053,李颖,,中国人民大学,
111054,张义健,,中国人民大学,
111055,张帅,,中国人民大学,
111056,王鹏,,中国人民大学,
111057,郑炫圻,,中国人民大学,
111058,王依群,,中国人民大学,
111059,李鹏飞,,中国人民大学,
111060,王曦,,中国人民大学,
111061,杜舰,,中国人民大学,
111062,陶智,,中国人民大学,
111063,刘伟,,中国人民大学,
111064,宝艳园,,中国人民大学,
111065,陈坚,,中国人民大学,
111066,刘婧琦,,中国人民大学,
111067,杨恩艳,"Yang, Enyan",中国人民大学,
111068,夏璐,,中国人民大学,
111069,任强,,中国人民大学,
111070,杨岚,,中国人民大学,
111071,王建华,,中国人民大学,
111073,张庆龙,,中国人民大学,
111074,杨鑫,"Yang, Xin",中国人民大学,
111075,林建益,,中国人民大学,
111076,杨逢柱,,中国人民大学,
111077,黄灿标,,中国人民大学,
111078,陈良华,,中国人民大学,
111079,卢博文,,中国人民大学,
111080,张林,,中国人民大学,
111081,刘景章,,中国人民大学,
111082,郑金刚,,中国人民大学,
111083,胡明扬,,中国人民大学,
111084,张雅璇,,中国人民大学,
111085,毕聪,,中国人民大学,
111086,苗静,,中国人民大学,
111087,梅瑛,,中国人民大学,
111088,徐奕,,中国人民大学,
111089,刘伟,,中国人民大学,
111090,吴标,,中国人民大学,
111092,刘尧,"Liu, Yao",经济学院,理论经济学
111093,周隆斌,,中国人民大学,
111094,Witchuda MAKPRADIT,,中国人民大学,
111095,吕子苑,,中国人民大学,
111096,伊娜,,中国人民大学,
111097,胡菊芳,"Hu, Jufang",中国人民大学,
111098,高子达,,中国人民大学,
111099,肖明滋,,中国人民大学,
111100,王大用,,中国人民大学,
111101,包少瑜,,中国人民大学,
111102,刘敬,,中国人民大学,
111103,杨娟,,中国人民大学,
111104,郭俣,,中国人民大学,
111105,韩冬燕,,中国人民大学,
111106,马闻理,,中国人民大学,
111107,党国栋,,中国人民大学,
111108,郭栋,,中国人民大学,
111109,郑英良,,中国人民大学,
111110,王溪楠,,中国人民大学,
111111,阮明阳,,中国人民大学,
111112,于敏,,中国人民大学,
111113,齐晶晶,,中国人民大学,
111114,祝军,,中国人民大学,
111115,武京闽,,中国人民大学,
111116,赵清,,中国人民大学,
111117,张向东,,中国人民大学,
111118,杨明霞,,中国人民大学,
111119,杜海强,,中国人民大学,
111120,傅皓辉,,中国人民大学,
111121,俞亮,,中国人民大学,
111122,邢士强,,中国人民大学,
111123,郭建华,,中国人民大学,
111124,刘伟,,中国人民大学,
111125,杜潇枭,,中国人民大学,
111126,孙玉霞,,中国人民大学,
111127,钟国文,,中国人民大学,
111128,康璐璐,,中国人民大学,
111129,王玮,,中国人民大学,
111130,刘伟,,中国人民大学,
111131,朱微亮,,中国人民大学,
111132,余建强,,中国人民大学,
111133,査显友,,中国人民大学,
111134,刘伟,,中国人民大学,
111135,马先辉,,中国人民大学,
111136,刘蔚然,"Liu, Weiran",信息学院,计算机科学与技术
111137,陈冬红,,中国人民大学,
111138,刘伟,,中国人民大学,
111139,黄红山,,中国人民大学,
111140,潘蔚琳,,中国人民大学,
111141,宋雅范,"Song, Yafan",中国人民大学,
111142,王勇,,中国人民大学,
111143,惠晓峰,,中国人民大学,
111144,田文利,,中国人民大学,
111145,王强,,中国人民大学,
111146,肖惠文,"Xiao, Huiwen",心理学系,心理学
111147,郑功成,,中国人民大学,
111148,刘伟,,中国人民大学,
111149,王念裕,,中国人民大学,
111150,彭磊,,中国人民大学,
111151,刘建红,,中国人民大学,
111152,杨志武,,中国人民大学,
111153,宋廷锋,,中国人民大学,
111154,莫于川,,中国人民大学,
111155,李剑,,中国人民大学,
111156,许征,,中国人民大学,
111157,刘昊洋,,中国人民大学,
111158,朱华彬,,中国人民大学,
111159,朱友干,,中国人民大学,
111160,李碧清,,中国人民大学,
111161,刘畅,,中国人民大学,
111162,刘伟,,中国人民大学,
111163,彭新武,,中国人民大学,
111164,汪涌,,中国人民大学,
111165,韩帅,,中国人民大学,
111166,高德明,,中国人民大学,
111167,蔡家浚,,中国人民大学,
111168,景俊美,,中国人民大学,
111169,储建军,,中国人民大学,
111170,崔永军,,中国人民大学,
111171,胡宁,,中国人民大学,
111172,范玉刚,,中国人民大学,
111173,赵丽,,中国人民大学,
111174,冯怡琳,,中国人民大学,
111175,宋景义,,中国人民大学,
111176,刘春田,,中国人民大学,
111177,李萍,,中国人民大学,
111178,郭荟,,中国人民大学,
111179,杜宇峰,,中国人民大学,
111180,何伟,,中国人民大学,
111181,范宏达,,中国人民大学,
111182,张芸,,中国人民大学,
111183,孟祥升,,中国人民大学,
111184,何伟,,中国人民大学,
111185,王琦,"Wang, Qi;Wang, Qi",中国人民大学,
111186,张文博,,中国人民大学,
111187,罗文杲,,中国人民大学,
111188,韩铀,,中国人民大学,
111189,王冬芳,,中国人民大学,
111190,郝雅静,,中国人民大学,
111191,李英,,中国人民大学,
111192,冯威,,中国人民大学,
111193,徐广成,,中国人民大学,
111194,胡开宇,,中国人民大学,
111195,肖奎,,中国人民大学,
111196,王辉,,中国人民大学,
111198,李培,,中国人民大学,
111199,黄奕松,,中国人民大学,
111200,何伟,,中国人民大学,
111201,赵潇,,中国人民大学,
111202,高梦媛,,中国人民大学,
111203,张涛,,中国人民大学,
111204,吴鹏,,中国人民大学,
111205,刘志刚,,中国人民大学,
111206,张强,"Zhang, Qiang",中国人民大学,
111207,吴鹏,,中国人民大学,
111208,于伟,,中国人民大学,
111209,成海军,,中国人民大学,
111210,夏光华,,中国人民大学,
111211,侯隆哲,,中国人民大学,
111212,李靖,,中国人民大学,
111213,于明娥,,中国人民大学,
111214,叶丽影,,中国人民大学,
111215,张亮,,中国人民大学,
111216,田鑫,,中国人民大学,
111217,刘洁,,中国人民大学,
111218,夏伟东,,中国人民大学,
111219,申晓玲,,中国人民大学,
111220,熊秀忠,,中国人民大学,
111221,邱雪,,中国人民大学,
111222,郑勤,,中国人民大学,
111223,许多多,,中国人民大学,
111224,韩铀,,中国人民大学,
111225,葛敏,,中国人民大学,
111226,马弘爽,,中国人民大学,
111227,王经绫,,中国人民大学,
111228,徐江胜,,中国人民大学,
111229,金铸,,中国人民大学,
111230,刘杨,,中国人民大学,
111231,奚广庆,,中国人民大学,
111232,张震,,中国人民大学,
111233,朱昌波,,中国人民大学,
111234,栗丽,,中国人民大学,
111235,吴晓求,,中国人民大学,
111236,李左峰,,中国人民大学,
111237,郑铁,,中国人民大学,
111238,马焱,,中国人民大学,
111239,任昊,,中国人民大学,
111240,马绍孟,,中国人民大学,
111241,张莉,"Zhang, Li",中国人民大学,
111242,李霞,,中国人民大学,
111243,刘欣荣,,中国人民大学,
111244,王蕾,,中国人民大学,
111245,刘然,,中国人民大学,
111246,马琳,,中国人民大学,
111247,赵东晓,,中国人民大学,
111248,谢雁鸣,,中国人民大学,
111249,渠丽华,,中国人民大学,
111250,张婀娜,,中国人民大学,
111251,程建华,,中国人民大学,
111252,王青,,中国人民大学,
111253,释昌如,,中国人民大学,
111254,黄万顶,,中国人民大学,
111255,孔伟,,中国人民大学,
111256,刘东倩,,中国人民大学,
111257,林茵,,中国人民大学,
111258,樊勇,,中国人民大学,
111259,周舟,,中国人民大学,
111260,李刚,,中国人民大学,
111261,李蓉,,中国人民大学,
111262,唐松涛,,中国人民大学,
111263,崔戬,"Cui, Jian",经济学院,理论经济学
111264,周敏娜,,中国人民大学,
111265,翟小娟,,中国人民大学,
111266,陈韶晖,,中国人民大学,
111267,马瑶,,中国人民大学,
111268,练建熙,,中国人民大学,
111269,张云,,中国人民大学,
111270,沈久沄,,中国人民大学,
111271,文永林,,中国人民大学,
111272,李淑清,,中国人民大学,
111273,曹虎啸,,中国人民大学,
111274,龚小凡,,中国人民大学,
111275,徐策,,中国人民大学,
111276,丁安琪,,中国人民大学,
111277,杨敏,,中国人民大学,
111278,陈华,,中国人民大学,
111279,陈永胜,,中国人民大学,
111280,相广平,,中国人民大学,
111281,周长鲜,,中国人民大学,
111282,许列民,,中国人民大学,
111283,商镇,,中国人民大学,
111284,张恩圆,,中国人民大学,
111285,刘晓梅,,中国人民大学,
111286,杨立新,,中国人民大学,
111287,王新清,,中国人民大学,
111288,潘宇,,中国人民大学,
111289,曹飞,,中国人民大学,
111290,董树宝,,中国人民大学,
111291,郑尤琦,,中国人民大学,
111292,高航,,中国人民大学,
111293,陈贺,,中国人民大学,
111294,朱杰,,中国人民大学,
111295,张凌,,中国人民大学,
111296,李矿,,中国人民大学,
111297,代丽丹,,中国人民大学,
111298,邓睿,,中国人民大学,
111299,陈勇,,中国人民大学,
111300,杨光,,中国人民大学,
111301,王璐璐,,中国人民大学,
111302,易敏,,中国人民大学,
111303,田野,,中国人民大学,
111304,张勇,,中国人民大学,
111305,暨佩娟,,中国人民大学,
111306,敖咏,,中国人民大学,
111307,朱远,,中国人民大学,
111308,林玉凤,,中国人民大学,
111309,王坤,,中国人民大学,
111310,梁欣,,中国人民大学,
111311,宋岳,,中国人民大学,
111312,谢鑫,,中国人民大学,
111313,李智,,中国人民大学,
111314,孙永青,,中国人民大学,
111315,曹洁璇,,中国人民大学,
111316,刘燕,,中国人民大学,
111317,王珏,"Wang, Jue",中国人民大学,
111318,黄树青,,中国人民大学,
111319,刘伟,,中国人民大学,
111320,亓湘,,中国人民大学,
111321,叶菲,,中国人民大学,
111322,刘清章,,中国人民大学,
111323,张华,,中国人民大学,
111324,解军,,中国人民大学,
111325,刘晶,,中国人民大学,
111326,徐佳蓉,,中国人民大学,
111327,范若滢,,中国人民大学,
111328,胡红梅,,中国人民大学,
111329,夏志鹏,,中国人民大学,
111330,马海云,,中国人民大学,
111331,李堪,,中国人民大学,
111332,金元浦,,中国人民大学,
111333,方坤,,中国人民大学,
111334,程会强,,中国人民大学,
111335,蒋成凤,,中国人民大学,
111336,张爱林,,中国人民大学,
111337,郑新广,,中国人民大学,
111338,严晗,,中国人民大学,
111339,薛丹琦,,中国人民大学,
111340,姜涛,,中国人民大学,
111341,马勇,,中国人民大学,
111343,李丽,,中国人民大学,
111344,倪树茜,,中国人民大学,
111345,李亚铭,,中国人民大学,
111346,崔绍轩,,中国人民大学,
111347,吴自强,,中国人民大学,
111348,贾蔷,,中国人民大学,
111349,裴延辉,,中国人民大学,
111350,王国生,,中国人民大学,
111351,李跃然,,中国人民大学,
111352,任兵,,中国人民大学,
111353,刘小廷,"Liu, Xiaoting",商学院,工商管理
111354,刘崇亮,,中国人民大学,
111355,李跃然,,中国人民大学,
111356,苗晨波,,中国人民大学,
111357,王有鑫,,中国人民大学,
