author_min,author_max,zw_cooper_num,scopus_cooper_num,total_cooper_num,interdiscipline
91722,107449,1,0,1,0
100005,108070,0,1,1,0
114856,114858,0,2,2,0
98018,98019,1,0,1,0
92977,103603,0,1,1,1
92005,92006,1,0,1,0
92017,102418,2,0,2,0
105522,109998,1,0,1,0
99876,103779,2,0,2,0
90608,101074,1,0,1,0
92644,98437,2,0,2,0
100727,114198,0,1,1,0
89589,89590,1,0,1,0
94599,114077,0,2,2,0
93177,98331,1,0,1,0
93155,101514,1,0,1,0
99451,102557,0,13,13,0
95436,107283,1,0,1,0
94924,103395,1,8,9,0
91936,107463,1,0,1,0
107654,114067,0,1,1,0
112667,112677,0,2,2,0
107470,107542,2,0,2,0
94170,100836,1,0,1,0
107408,113040,0,1,1,0
93659,96402,1,0,1,0
89144,102703,1,0,1,0
89249,106523,1,0,1,0
101209,105647,0,1,1,1
94822,102201,1,0,1,1
93659,96401,1,0,1,0
93194,96047,0,2,2,0
113248,116357,0,1,1,0
93684,108724,1,0,1,1
110019,114525,0,3,3,1
113007,114828,0,1,1,0
92055,99299,1,0,1,0
101228,104750,1,0,1,0
112576,112843,0,4,4,0
106215,113383,0,1,1,0
92566,101426,2,0,2,0
100643,106011,2,0,2,0
109233,115848,0,1,1,0
99197,107927,1,0,1,0
94308,103760,1,0,1,1
100792,104326,1,0,1,0
96902,107866,1,0,1,0
104312,107001,1,0,1,0
96770,99463,1,0,1,0
89017,108827,1,0,1,0
98691,109198,1,0,1,0
113248,116367,0,5,5,0
98779,107858,1,0,1,1
90979,96310,1,0,1,0
95077,100727,1,0,1,1
98055,98472,1,0,1,0
91113,107744,1,0,1,0
104297,113244,0,1,1,0
96142,99505,0,1,1,0
89107,100865,1,0,1,0
104777,106245,3,0,3,0
98636,113445,0,1,1,0
99898,107527,11,0,11,0
103856,107411,0,1,1,0
101549,110104,1,0,1,0
101728,110165,1,0,1,0
89111,98119,0,1,1,0
89087,92415,2,0,2,0
104370,115741,0,2,2,0
99789,106724,1,0,1,0
109573,109984,1,0,1,0
97780,106968,1,0,1,0
110088,115269,0,12,12,0
91974,105664,2,0,2,0
99140,101171,1,0,1,0
89872,107143,1,0,1,0
106274,106304,1,0,1,0
113490,115282,0,1,1,0
91946,102721,1,0,1,0
94339,100997,1,0,1,0
101099,105026,1,0,1,0
107408,115671,0,5,5,0
96249,102003,1,0,1,0
90753,98223,1,0,1,0
92325,96191,0,1,1,0
92655,92656,1,0,1,0
90107,109654,3,0,3,0
92655,92657,1,0,1,0
97451,98779,1,0,1,0
92616,102116,0,3,3,0
99774,104651,1,0,1,0
105033,115423,0,1,1,0
94208,106724,1,0,1,0
89958,105208,1,0,1,0
95061,113875,0,1,1,0
96643,113871,0,1,1,1
100516,109079,1,0,1,0
101800,105664,1,0,1,0
101822,107423,1,0,1,0
113293,115523,0,3,3,0
91432,103197,0,1,1,1
107038,114460,0,2,2,0
104817,105021,0,5,5,0
92740,114598,0,14,14,0
90572,101182,3,0,3,0
105143,109840,1,0,1,0
89391,108417,1,0,1,0
113225,115134,0,3,3,0
101830,103406,1,0,1,0
98524,98890,3,0,3,0
99998,106319,1,0,1,0
103825,108418,1,0,1,0
103395,113574,0,1,1,0
93155,101126,1,1,2,0
99124,109118,3,0,3,0
96142,115303,0,2,2,0
89084,89348,1,0,1,0
107205,107440,3,0,3,0
112647,114164,0,1,1,0
92596,101838,1,0,1,0
103061,109337,0,1,1,0
90676,101505,3,0,3,0
103863,104054,1,0,1,0
99125,116170,0,1,1,0
91107,114217,0,1,1,0
109663,110019,1,0,1,0
89931,99400,2,0,2,0
93334,114484,0,1,1,0
104817,105003,0,1,1,0
96981,99463,1,0,1,0
89003,89715,1,0,1,0
107408,113080,0,1,1,0
108635,109145,0,3,3,0
113999,115363,0,2,2,0
96869,105092,1,0,1,0
89617,96069,0,1,1,0
98893,110089,1,0,1,0
96142,115312,0,20,20,0
107008,112281,1,0,1,0
92750,102737,1,1,2,0
92516,115303,0,1,1,0
109020,112862,0,1,1,0
91812,112177,0,5,5,0
94733,106592,0,3,3,0
91821,101708,2,0,2,0
97160,100024,0,1,1,0
89489,92646,1,0,1,0
95049,114681,0,2,2,0
90379,109694,0,1,1,1
98964,99378,1,0,1,0
88749,91367,0,3,3,1
102491,108728,1,1,2,0
109775,113952,0,1,1,1
103395,113552,0,1,1,0
92379,94727,1,0,1,0
115182,116033,0,1,1,0
92350,113940,0,8,8,0
96142,115323,0,9,9,0
92655,92692,0,1,1,0
104536,104768,1,1,2,0
98007,109198,1,0,1,0
89489,92651,1,0,1,0
98453,100668,1,0,1,1
114221,115795,0,2,2,0
89686,93069,0,1,1,0
105111,109684,2,0,2,0
100024,107272,0,2,2,0
98641,103135,1,0,1,0
106882,113526,0,1,1,0
114430,115399,0,1,1,0
105817,110420,0,1,1,0
91739,91863,1,0,1,0
92244,106034,1,0,1,0
97815,97816,1,0,1,0
92137,115111,0,1,1,0
113506,116307,0,1,1,0
103477,105447,2,0,2,0
94190,94191,1,0,1,0
100315,108540,2,0,2,0
101592,109030,1,0,1,0
92740,114552,0,3,3,0
97852,100201,1,0,1,0
93333,98202,1,0,1,0
112492,113166,0,1,1,0
102085,109037,1,0,1,0
91897,99463,1,0,1,0
99397,104174,0,1,1,0
97589,103357,1,0,1,0
112952,116122,0,5,5,0
90780,106509,1,0,1,0
95695,104453,1,0,1,0
104768,110891,0,1,1,0
98838,115101,0,1,1,0
91548,103400,2,0,2,0
100797,104547,5,0,5,1
113464,115135,0,4,4,0
91672,113266,0,1,1,0
112651,113738,0,1,1,0
104867,112864,0,1,1,0
90914,108686,1,0,1,1
109515,109721,1,0,1,0
92863,106987,1,0,1,0
96400,99902,0,2,2,0
108728,109535,1,0,1,0
101384,102776,1,0,1,0
103395,113593,0,2,2,0
90319,109694,1,0,1,0
113151,114719,0,1,1,0
101996,109791,1,0,1,0
102940,103748,1,4,5,0
94897,98310,2,0,2,0
93514,107204,0,1,1,0
114753,115454,0,1,1,1
113534,114367,0,1,1,0
101696,108133,1,0,1,0
107785,110088,1,2,3,0
104160,107871,1,0,1,1
109982,113790,0,4,4,0
92781,108302,0,1,1,0
99308,107558,2,0,2,0
91837,112625,0,1,1,0
89113,103708,1,0,1,0
93729,101514,0,1,1,0
102028,115338,0,1,1,0
99618,100505,2,0,2,0
99393,100396,1,0,1,0
90610,107623,2,0,2,0
113051,113375,0,1,1,0
100811,104258,1,0,1,0
100078,106987,0,2,2,0
94296,107036,1,0,1,0
99067,102599,1,0,1,0
92130,108070,0,1,1,0
105003,115899,0,2,2,0
96123,116279,0,1,1,0
105003,113235,0,1,1,0
95886,113270,0,2,2,0
96586,113085,0,1,1,0
93710,106630,2,0,2,0
91549,92760,1,0,1,0
106051,107565,2,0,2,0
100898,108027,1,0,1,0
105225,106276,2,0,2,0
102361,115349,0,1,1,0
111520,111581,1,0,1,0
98013,98447,2,0,2,0
96194,100717,1,0,1,0
92243,115956,0,1,1,0
115402,116065,0,4,4,0
90248,90659,2,0,2,0
92757,99006,1,1,2,0
103661,108548,1,0,1,0
114084,115109,0,1,1,0
91589,100844,1,0,1,0
105478,106759,1,0,1,0
85473,110909,1,0,1,0
92600,106319,1,0,1,0
94458,98103,1,0,1,0
93927,107309,1,0,1,1
116149,116333,0,1,1,0
109710,113760,0,1,1,0
116110,116226,0,1,1,0
115149,116207,0,3,3,0
93401,105618,2,0,2,0
106987,107191,3,0,3,0
92240,105269,2,1,3,0
102361,115351,0,1,1,0
112759,113673,0,1,1,0
90659,98823,1,0,1,1
102778,111317,1,0,1,0
94992,103748,0,1,1,0
109515,109756,1,0,1,0
91802,91804,1,0,1,0
96974,106436,3,0,3,0
89178,103933,1,0,1,0
91802,91803,1,0,1,0
115410,116417,0,1,1,0
99000,104423,1,0,1,0
103856,107441,1,0,1,0
92750,100125,0,2,2,0
105225,106252,1,0,1,0
95097,104532,1,0,1,0
100361,112193,1,0,1,1
93113,103400,1,0,1,0
95094,113807,0,1,1,0
99710,109173,1,1,2,0
115312,115682,0,1,1,0
89265,114956,0,2,2,0
98118,98611,1,0,1,0
92023,105209,1,0,1,0
106882,113589,0,3,3,0
109923,114955,0,1,1,0
95138,100926,1,0,1,0
106217,110089,1,5,6,0
89062,89071,1,0,1,0
95093,115715,0,1,1,0
108283,114386,0,2,2,0
94636,105618,1,0,1,0
92020,109172,1,0,1,0
100125,105481,1,2,3,0
96330,96331,1,0,1,0
90436,105220,1,0,1,0
93925,109385,1,0,1,0
91672,113293,0,3,3,0
108875,109898,1,0,1,0
96840,101526,1,0,1,1
107997,110089,2,0,2,0
90528,106220,1,0,1,0
103662,115582,0,1,1,0
99644,103672,4,0,4,0
105003,113260,0,1,1,1
93802,107547,3,0,3,0
104677,107470,2,0,2,0
90480,92608,1,0,1,0
114047,114602,0,1,1,0
90480,92607,1,0,1,0
89265,100351,2,0,2,0
99441,108724,1,0,1,0
104859,107916,2,0,2,0
90480,92609,1,0,1,0
89253,102235,1,0,1,0
93575,106630,1,0,1,0
104963,109090,1,0,1,0
98266,108979,1,0,1,0
89062,89063,1,0,1,0
91494,91495,1,0,1,0
91672,113283,0,1,1,0
91494,91496,1,0,1,0
112849,114090,0,1,1,0
92569,93021,1,0,1,0
101632,108779,2,0,2,0
89840,105225,1,0,1,0
103662,115577,0,2,2,0
99691,100827,1,0,1,0
90072,90074,1,0,1,0
90072,90073,1,0,1,0
103085,114453,0,1,1,0
109143,109173,2,0,2,0
112801,116297,0,1,1,0
92765,93177,0,1,1,0
93524,113254,0,1,1,0
106006,108302,1,0,1,0
89587,103737,2,0,2,0
102246,108931,1,0,1,1
91611,105790,1,0,1,0
101613,109674,2,0,2,0
99200,115380,0,1,1,0
91672,113310,0,1,1,0
105419,108368,2,0,2,0
101322,107076,1,0,1,0
91046,104571,1,0,1,0
99955,105770,2,0,2,1
100227,114145,0,1,1,0
105423,116180,0,1,1,0
98494,115232,0,1,1,0
109704,114489,0,2,2,0
90500,98342,0,1,1,0
114193,116026,0,1,1,0
91848,113104,0,2,2,0
93175,103279,1,0,1,0
102328,103601,1,0,1,0
113170,113792,0,1,1,0
93519,99979,0,1,1,0
112864,114925,0,1,1,0
99950,110970,0,1,1,0
94089,109815,1,0,1,1
113129,115453,0,1,1,0
114516,115112,0,1,1,0
93764,103635,1,0,1,0
101074,107210,2,0,2,0
102724,114203,0,9,9,0
91165,102425,2,0,2,0
91670,93501,1,0,1,0
100474,104423,2,0,2,0
112367,112368,1,0,1,0
92785,112645,0,1,1,0
98746,109538,1,0,1,0
94748,110008,1,0,1,0
90903,105548,1,0,1,0
112619,114373,0,2,2,0
107133,108531,0,1,1,0
114774,116112,0,3,3,0
107744,108955,1,0,1,0
94262,98807,0,1,1,0
99051,103644,1,0,1,0
105477,113262,0,1,1,0
95872,113726,0,22,22,0
95872,113727,0,1,1,0
105004,116138,0,1,1,0
115735,116317,0,1,1,0
114503,114917,0,1,1,1
112622,116206,0,9,9,0
98968,102254,1,0,1,0
109165,112000,1,0,1,0
90377,100633,2,0,2,0
99006,115202,0,1,1,0
102142,108504,1,0,1,0
100211,105021,0,28,28,0
105755,106203,1,0,1,0
114007,114922,0,1,1,0
92361,102454,0,1,1,0
104768,107305,0,1,1,1
100839,109238,5,2,7,0
92692,92693,1,0,1,0
95830,102776,1,0,1,0
98254,105249,1,4,5,0
96361,104423,1,0,1,0
95886,113318,0,4,4,0
93876,98679,1,0,1,0
99311,103367,1,0,1,0
95065,95066,2,1,3,0
92094,92240,1,0,1,0
99261,115986,0,1,1,1
104714,113852,0,1,1,0
104377,109042,1,0,1,0
113018,115330,0,1,1,0
104430,104671,1,1,2,0
104028,114926,0,2,2,0
114621,114828,0,1,1,1
89442,89852,1,0,1,0
93798,107907,0,1,1,0
104028,114924,0,1,1,0
113930,115720,0,3,3,0
113241,116386,0,1,1,0
100513,114093,0,2,2,0
86075,111756,1,0,1,0
112901,113280,0,2,2,0
109684,113225,0,1,1,1
101043,101623,2,0,2,0
94086,94088,1,0,1,1
94086,94087,1,0,1,1
101158,103830,2,0,2,0
98488,102970,1,0,1,0
114047,114595,0,2,2,0
91922,108321,1,0,1,0
95065,95099,1,0,1,0
94086,94089,1,0,1,1
101500,105470,1,0,1,1
106738,108211,1,0,1,1
113799,114778,0,1,1,0
104307,109625,1,0,1,0
105494,109779,1,0,1,0
99498,113829,0,1,1,0
95958,95959,1,4,5,0
96806,105514,1,0,1,0
94086,94091,1,0,1,1
94086,94090,1,0,1,1
107839,109565,1,0,1,0
91316,103932,1,0,1,0
93428,105003,0,1,1,0
94086,94095,1,0,1,1
94086,94094,1,0,1,1
94086,94093,1,0,1,1
105249,109046,0,1,1,0
112815,113680,0,1,1,0
94086,94092,1,0,1,1
92668,114603,0,1,1,1
106783,107565,2,0,2,0
109704,114452,0,1,1,0
103309,111742,1,0,1,0
114080,114459,0,1,1,0
89643,101069,0,1,1,0
102211,108323,2,0,2,0
92610,99856,1,1,2,0
105003,115849,0,3,3,0
95128,100059,1,0,1,0
95071,113925,0,1,1,0
98168,105627,3,0,3,0
92785,112675,0,1,1,0
107834,109326,2,0,2,0
100691,103861,1,0,1,0
103783,109116,1,0,1,0
96930,103305,1,0,1,0
92876,99082,0,1,1,0
90816,102991,1,0,1,0
106195,106351,1,0,1,0
96352,113926,0,1,1,0
103458,106311,1,0,1,0
113906,114827,0,1,1,0
113056,113520,0,1,1,0
107272,113772,0,1,1,0
106783,107585,1,0,1,0
113612,113972,0,1,1,0
114885,116118,0,2,2,1
92342,94661,2,0,2,0
93479,108635,1,0,1,0
90737,90738,1,0,1,0
101454,111339,1,0,1,0
90479,101775,1,0,1,0
90307,109804,2,1,3,0
113911,114079,0,2,2,0
89794,105318,1,0,1,0
91867,92314,0,1,1,0
100654,109145,1,0,1,0
92034,98399,0,1,1,0
89619,102048,1,0,1,0
99535,102819,1,0,1,0
99876,105851,2,0,2,0
96118,106015,1,0,1,0
115346,116033,0,1,1,0
115135,115258,0,1,1,0
98779,105157,1,0,1,0
98248,98414,2,0,2,0
107565,108075,1,0,1,1
98897,112208,1,0,1,0
91446,95312,1,0,1,0
89334,102718,2,0,2,0
115182,116065,0,4,4,0
100681,106843,4,0,4,0
90518,94003,1,0,1,0
98539,107112,1,0,1,0
108410,108810,1,0,1,0
104286,109229,2,0,2,0
89764,89765,1,0,1,0
90805,107834,3,0,3,0
94610,96047,0,1,1,0
91719,109168,2,0,2,0
93095,101695,1,0,1,0
98633,105348,1,0,1,1
104028,114980,0,1,1,0
100961,101983,1,0,1,0
90301,108493,1,0,1,0
93127,109198,1,0,1,0
103061,109266,1,0,1,1
98332,100456,1,0,1,0
92749,112528,0,1,1,0
115525,116065,0,3,3,0
106523,110992,1,0,1,0
102182,105915,2,0,2,0
89321,89322,1,0,1,0
97630,99070,1,0,1,0
106001,111043,1,0,1,0
92087,99463,1,0,1,0
101040,103825,2,0,2,0
92516,115291,0,2,2,0
107366,116279,0,1,1,0
99604,103910,1,0,1,0
104672,110089,4,6,10,0
102861,103880,1,0,1,0
99783,105426,2,0,2,0
113228,113885,0,3,3,0
93147,93148,1,0,1,0
98223,108040,1,0,1,0
100650,107050,3,0,3,0
105064,112751,0,4,4,1
113264,116227,0,1,1,0
99801,109766,1,0,1,0
99677,101839,2,1,3,0
102991,106576,2,0,2,0
113037,114444,0,1,1,0
104003,108682,1,0,1,0
90036,104462,1,3,4,0
113082,114865,0,1,1,0
92564,108375,2,0,2,0
97891,116316,0,2,2,0
92814,98991,4,0,4,0
92839,103587,1,0,1,0
96142,115251,0,2,2,0
98310,107058,2,0,2,0
89673,99955,8,0,8,0
92544,108974,1,0,1,0
113248,116314,0,5,5,0
95046,115518,0,21,21,0
98446,102721,1,0,1,0
90504,103376,1,0,1,0
91310,102567,1,0,1,0
91132,94492,1,0,1,1
115346,116065,0,1,1,0
86175,102940,1,0,1,1
89988,89989,1,0,1,0
98628,105426,1,0,1,0
107366,116267,0,1,1,0
103395,113611,0,1,1,0
97265,97266,1,0,1,0
91357,91358,7,1,8,0
98582,99682,1,0,1,0
89523,100224,1,0,1,0
89777,116227,0,3,3,0
93431,115407,0,1,1,0
94615,114381,0,2,2,0
102772,109981,7,0,7,0
99690,105885,1,0,1,0
92516,115274,0,11,11,0
113936,114531,0,2,2,0
101207,101416,1,0,1,0
99273,107370,1,0,1,0
89087,92476,1,0,1,0
104434,116157,0,2,2,0
104410,109074,1,0,1,0
99516,103740,1,0,1,0
94209,101877,2,1,3,0
91666,109473,1,0,1,0
107425,109639,1,0,1,0
98414,107468,2,0,2,0
94662,98453,1,2,3,0
97830,107624,1,0,1,0
112715,114089,0,1,1,0
88749,116230,0,5,5,0
112941,115561,0,1,1,0
89713,93808,3,0,3,1
102787,109431,2,0,2,0
110984,114330,0,2,2,0
100584,109466,3,0,3,0
89003,106671,2,0,2,0
89383,101505,4,0,4,0
103063,107246,2,0,2,0
100654,110126,0,1,1,1
96142,115275,0,5,5,0
91539,104401,0,2,2,0
95046,96402,0,3,3,0
91395,94147,1,0,1,0
89858,108309,0,3,3,0
95899,98119,0,1,1,0
93633,103309,1,0,1,0
94282,107372,1,0,1,0
95368,100688,1,0,1,0
89691,108717,1,0,1,0
111360,111997,1,0,1,0
107941,115913,0,1,1,0
89286,107008,1,0,1,0
102724,114210,0,7,7,0
102379,106361,1,1,2,0
94291,100120,0,1,1,0
102399,113787,0,1,1,0
106457,109767,1,0,1,0
92154,95129,1,0,1,0
90344,109003,1,0,1,0
104246,105851,1,0,1,0
88749,116258,0,1,1,0
99124,99759,2,0,2,0
95981,98870,1,0,1,1
92856,105950,1,0,1,0
106952,112861,0,1,1,0
110088,115196,0,1,1,0
103561,105425,2,0,2,0
110019,114559,0,3,3,1
103395,113603,0,2,2,0
103384,109593,1,3,4,0
109233,115959,0,3,3,0
104377,110089,1,0,1,0
91571,96401,0,1,1,0
91740,92032,0,2,2,0
96142,115458,0,1,1,0
98636,115963,0,1,1,0
94887,95507,1,0,1,0
101653,103061,1,0,1,0
92187,101372,1,0,1,0
89125,103714,1,0,1,0
99919,105372,0,1,1,0
92434,100857,1,0,1,0
98586,101970,2,2,4,0
94830,109385,1,0,1,0
113230,115876,0,1,1,0
89164,106673,4,0,4,0
98799,110133,1,0,1,0
90743,92319,1,0,1,0
109385,109593,0,1,1,0
98319,108912,1,0,1,1
89840,107979,1,0,1,0
94887,95508,1,0,1,0
92372,92373,1,0,1,0
96142,115468,0,3,3,0
89916,106167,1,0,1,0
109198,110336,1,0,1,0
100801,106692,3,0,3,0
110127,111848,1,0,1,0
109509,110133,1,0,1,0
106882,113424,0,2,2,0
98473,108724,1,0,1,0
103939,109586,1,0,1,0
114579,115721,0,1,1,0
91880,91881,1,0,1,0
106987,109865,1,0,1,0
113936,114341,0,3,3,0
89625,101301,1,0,1,0
90762,105687,1,0,1,0
96142,115477,0,1,1,0
98779,105320,3,0,3,0
89119,107200,2,0,2,0
90317,90395,1,0,1,0
85453,86960,1,0,1,1
89328,108335,1,0,1,0
94929,99683,3,0,3,0
93282,99612,2,0,2,0
102035,105714,2,0,2,0
93875,99243,3,0,3,0
89327,93168,1,0,1,0
97483,100042,1,0,1,0
96136,102982,1,0,1,0
98025,101048,1,0,1,0
105540,113000,0,1,1,0
105277,113130,0,1,1,0
99346,103287,2,0,2,0
98310,99739,3,1,4,0
104233,109812,2,0,2,1
93982,102387,1,0,1,0
111434,111872,1,0,1,0
94567,109431,3,0,3,0
89443,98552,1,0,1,0
91461,109145,2,0,2,0
108140,109405,1,0,1,0
109805,109907,1,0,1,0
102817,112176,1,0,1,0
89138,106366,0,1,1,0
96881,104338,1,0,1,0
103244,113843,0,3,3,1
96356,114534,0,1,1,0
91212,92923,0,1,1,0
96356,114535,0,1,1,0
113936,114366,0,1,1,0
100748,103366,3,0,3,0
98427,115714,0,2,2,1
93452,98185,1,0,1,0
105859,108547,1,0,1,0
108804,109129,1,0,1,0
115282,115520,0,1,1,0
98991,100948,4,1,5,0
115876,116030,0,1,1,0
96664,107428,0,1,1,0
91529,104434,1,0,1,0
109233,115763,0,1,1,0
97147,102193,0,1,1,0
94899,99249,0,1,1,1
97302,109045,0,1,1,0
92406,108959,3,2,5,0
99789,106621,1,0,1,0
101979,113225,0,1,1,1
110088,115366,0,1,1,0
110088,115364,0,2,2,0
99729,106827,3,0,3,0
103865,108015,1,0,1,0
105804,114194,0,1,1,1
96142,115424,0,1,1,0
93563,106630,2,0,2,0
92149,92150,1,0,1,0
91471,98991,0,6,6,0
100076,107825,1,0,1,0
106714,116274,0,1,1,1
98310,107105,2,0,2,0
98454,109647,0,2,2,0
107297,108183,1,0,1,0
107297,108182,2,0,2,0
106572,108726,1,0,1,0
101316,106832,3,0,3,0
89155,95401,1,0,1,0
99414,100107,1,0,1,0
114598,114892,0,2,2,0
101930,104975,1,0,1,0
99789,106610,3,0,3,0
105968,109399,1,0,1,0
93635,107305,1,0,1,0
107441,115364,0,2,2,0
93192,104491,0,1,1,0
94262,105263,0,3,3,0
105540,115634,0,1,1,0
95069,95071,1,9,10,0
103099,103274,35,3,38,0
98549,109799,1,0,1,0
105540,115638,0,3,3,0
101214,115727,0,1,1,0
95069,95070,1,2,3,0
96920,97661,1,0,1,0
96853,106078,1,0,1,0
93626,102438,0,1,1,0
92290,92291,1,0,1,0
105540,115621,0,1,1,0
97381,98971,2,0,2,0
114365,116206,0,1,1,0
92516,115412,0,1,1,0
110127,111822,1,0,1,0
99124,109214,3,0,3,0
110127,111821,1,0,1,0
105664,108148,3,0,3,0
93507,108724,2,0,2,0
100120,109547,20,3,23,0
106342,108750,2,0,2,0
99256,101595,1,0,1,0
101426,115984,0,1,1,0
93243,99353,3,0,3,0
115876,116065,0,2,2,0
93902,109385,1,0,1,0
109264,109515,1,0,1,0
98334,104641,1,0,1,1
103395,113442,0,2,2,0
91465,113580,0,2,2,0
113801,115135,0,1,1,0
97899,107407,1,0,1,0
91739,91740,2,2,4,0
113144,113624,0,4,4,0
92699,109547,2,0,2,0
102924,110143,1,0,1,0
102477,105551,0,1,1,0
91229,107951,1,0,1,0
103400,109931,2,0,2,0
89113,91285,2,0,2,0
102612,113158,0,1,1,0
93447,104178,4,0,4,1
89957,109037,1,0,1,0
99016,115499,0,1,1,0
112905,114203,0,1,1,0
92417,115866,0,1,1,0
110201,113558,0,1,1,0
89816,100963,3,0,3,0
89038,102086,2,0,2,0
94414,113997,0,2,2,1
103662,115484,0,1,1,0
94069,102791,1,0,1,1
99015,109772,1,0,1,0
106187,113883,0,1,1,0
103395,113497,0,4,4,0
92505,100125,0,1,1,0
95094,113726,0,1,1,0
99580,109050,2,0,2,0
105540,115602,0,1,1,0
91395,114354,0,1,1,0
100189,109442,2,0,2,0
96369,99343,1,0,1,0
100107,100858,5,1,6,0
106671,109198,4,2,6,0
92609,103823,1,0,1,0
114007,114785,0,3,3,0
93415,98119,1,0,1,0
95224,100715,1,0,1,0
93154,106287,1,0,1,0
96707,102267,1,0,1,0
89207,95213,0,1,1,0
99291,101021,1,0,1,0
98200,108202,1,0,1,0
91039,104146,1,0,1,0
90516,109508,1,0,1,0
102682,103066,1,0,1,1
104873,108513,1,0,1,0
89111,104326,5,2,7,0
99603,106215,1,0,1,1
93669,109238,0,3,3,0
100620,107323,1,0,1,0
102211,108364,1,0,1,1
114179,115182,0,1,1,0
101505,103729,1,0,1,0
114930,115838,0,1,1,0
112833,115242,0,1,1,0
90434,90935,3,0,3,0
90434,90934,3,0,3,0
111559,111712,1,0,1,0
106427,107649,1,0,1,0
91351,99308,11,0,11,1
98784,107681,1,0,1,0
101500,105299,1,0,1,0
95886,113148,0,3,3,0
114039,116014,0,1,1,0
91864,92173,0,1,1,0
99811,103076,2,0,2,0
101233,102865,1,0,1,0
114702,116131,0,7,7,0
90245,99393,1,0,1,0
101595,107840,1,0,1,0
90713,98860,2,0,2,0
92740,114640,0,1,1,0
91333,91334,1,0,1,0
91455,99684,0,1,1,0
97340,107463,2,0,2,0
113612,113892,0,1,1,0
91367,116217,0,1,1,0
90193,103648,1,0,1,0
91672,113127,0,1,1,0
90033,98266,3,0,3,0
98386,99729,2,0,2,0
102924,109139,1,0,1,1
89449,89450,1,0,1,0
95071,113853,0,5,5,0
95638,95639,1,0,1,0
91282,112748,0,1,1,0
98889,102491,4,0,4,0
91942,113840,0,5,5,0
100938,115119,0,1,1,0
100002,103865,1,0,1,0
115494,115851,0,5,5,0
91332,106057,1,0,1,0
92333,92935,1,0,1,0
86433,102730,0,1,1,0
107342,107744,1,0,1,0
107874,112634,0,2,2,1
103391,110061,2,0,2,0
113136,115149,0,4,4,0
92497,105231,1,0,1,0
99463,101176,2,0,2,0
89986,108004,5,0,5,0
111097,111908,1,0,1,0
101210,113641,0,1,1,0
92722,92723,1,0,1,0
91561,91562,4,0,4,0
92871,100479,1,0,1,0
91561,91563,2,0,2,0
113878,115219,0,2,2,0
93170,98600,2,0,2,0
95169,95249,1,2,3,0
95169,95248,1,0,1,0
114774,116125,0,1,1,0
114598,114814,0,1,1,0
114695,115520,0,1,1,0
105221,106786,1,0,1,0
98968,114199,0,1,1,0
90699,104677,1,0,1,0
89713,91053,1,0,1,0
92417,113234,0,1,1,0
99415,105618,2,0,2,0
101855,107378,1,0,1,0
102028,115282,0,1,1,1
113109,113281,0,1,1,0
113537,114930,0,1,1,0
95872,113759,0,1,1,0
100359,105491,1,0,1,0
109466,109471,1,0,1,0
113889,116304,0,2,2,0
91864,92185,0,1,1,0
95169,95250,1,0,1,0
95169,95251,1,1,2,0
115518,116372,0,2,2,0
91395,114342,0,1,1,0
91964,107148,1,0,1,0
90205,106189,1,0,1,0
114591,115312,0,1,1,0
92468,113852,0,1,1,0
113903,116060,0,2,2,0
109168,110700,1,0,1,0
93381,102640,1,0,1,1
103775,105012,2,0,2,0
97760,113939,0,1,1,0
113768,116039,0,1,1,0
103171,114175,0,11,11,0
115028,116125,0,1,1,0
100787,104511,1,0,1,0
94072,100613,1,0,1,0
96917,100858,1,0,1,0
102283,108001,1,0,1,0
90179,108337,1,0,1,0
95069,114259,0,1,1,0
96775,102617,1,0,1,0
89518,91613,1,0,1,0
98703,104405,1,0,1,0
91672,113160,0,1,1,0
89840,105347,0,1,1,0
90753,98390,1,0,1,0
91781,114026,0,1,1,0
115518,116379,0,15,15,0
92497,105265,1,0,1,0
104930,109094,2,0,2,0
92665,106397,1,0,1,0
115028,116112,0,1,1,0
94655,94656,1,0,1,0
101930,104913,1,0,1,0
106202,107061,1,0,1,0
98399,114123,0,2,2,0
94762,115995,0,1,1,0
91856,108064,3,0,3,0
104326,106227,2,0,2,0
101842,114082,0,3,3,0
96978,96979,1,0,1,0
95331,107022,1,0,1,0
107369,109650,1,0,1,0
102918,104245,1,0,1,0
102724,104999,0,1,1,0
90460,102557,1,1,2,0
95716,114411,0,1,1,0
112481,112564,0,1,1,0
100211,107558,0,1,1,1
115007,115495,0,1,1,0
91232,103082,2,0,2,0
89632,98453,2,0,2,0
89529,95112,1,0,1,0
100041,107188,2,0,2,0
113702,115512,0,1,1,0
98494,105784,1,0,1,0
89601,99298,0,1,1,1
102135,108730,1,0,1,0
103171,114114,0,2,2,0
106259,109283,1,0,1,0
95114,113840,0,2,2,0
99291,103613,1,0,1,0
108508,114314,0,2,2,0
95253,105842,1,0,1,1
99006,115102,0,3,3,0
96930,103484,1,0,1,0
92704,106003,1,0,1,0
107891,116041,0,15,15,0
95242,98991,1,0,1,0
96500,99955,1,0,1,0
96823,106783,2,0,2,0
92740,114704,0,1,1,0
92700,99125,1,0,1,0
112973,114688,0,2,2,0
99682,109985,0,1,1,1
91949,101834,1,0,1,0
90172,98988,0,4,4,0
99125,106904,0,1,1,0
113555,115016,0,1,1,0
89691,108651,3,2,5,0
